orgao,link,titulo,reclamacao
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/272177/stf-supremo-tribunal-federal/processos-com-quase-dois-anos-de-espera-sendo-idoso/,Processos com quase dois anos de espera sendo idoso ," 
        Acredito se fosse eu a dever para a Celg a empresa em que me aposentei e eu devendo já estaria até preso como só peço meus direitos estão esperando eu morrer para pagar aos herdeiros.
Porque tanta protelada só para ganhar tempo pois ganhei em todas instâncias ?????         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/221261/stf-supremo-tribunal-federal/descaso/,descaso ," 
        ESTOU PRESTES A APOSENTAR  COMO SERVIDOR PÚBLICO, GANHEI UMA CAUSA DE PPP (PERFIL PROFISSIOGRÁFICO PREVIDENCIÁRIO VAI FAZER MAIS DE UM ANO , O INSS RECORREU , E EM 15/02/2014, HOUVE A REDISTRIBUIÇÃO POR SORTEIO 6ª TURMA RECURSAL DE SÃO PAULO 17º JUIZ FEDERAL DA 6ª TR SP, E DESDE A DATA SUPRA CITADA O PROCESSO CONTINUA NAQUELE LOCA A MAIS DE UM ANO, ISSO É UMA VERGONHA E DESCASO COM O TRABALHADOR, RECLAMAÇÃO ESTA QUE IRA TAMBÉM PARA AS REDES SOCIAIS, O ANO QUE VEM ME APOSENTO E AI ESSE TEMPO NÃO VALERÁ DE NADA PORQUE ESTOU TRABALHANDO QUANDO A UM ANO EU DEVERIA JÁ ESTAR APOSENTADO E DEVIDO ESSE DESCASO DE UM PROCESSO FICAR UM ANO E DOIS MESES NO TRIBUNAL PARA RECURO E NO MESMO SETOR, ESTOU QUASE CUMPRINDO O TEMPO. ISSO É BRASIL.
SILVIO LUIZ RAMOS FERREIRA
PROCESSO 00005694120124036311 DA 4ª SUBSEÇÃO JUDICIÁRIA DO ESTADO DE SÃO PAULO         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/286121/stf-supremo-tribunal-federal/expedicao-de-alvara/,EXPEDIÇÃO DE ALVARÁ ," 
        Senhores,
Venho por meio deste informar sobre o descaso no atendimento no Fórum Ruy Barbosa, 20º comarca na cidade de Salvador-BA.
Contratei um advogado para tratar de um procedimento sobre taxas abusivas de financiamento de um veículo e foi realizado a decisão judicial: 
Depositar  42 parcelas de um determinado valor. Solicitei a expedição do alvará há 01 ano e até o momento não foi liberado pela juiza.    informam que tem  mais de 100 pessoas e o advogado simplesmente informa que estão se preocupando com quem fica ou sai do poder. Eu não posso ficar esperando o caos político,além de atualmente está desempregada, preciso pagar meus estudos e me alimentar para que eu não morra de fome. Estou com cadastro negativo no Banco do Brasil de R$21.876,00. Impossibilitada de crédito na praça.
Preciso de uma compreensão para que eu possa sacar imediatamente este R$.
Processo n° 00687620720100850001         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/307152/stf-supremo-tribunal-federal/processo-trabalhista-no-stf-desde-2009/,Processo trabalhista NO STF DESDE 2009 ," 
        MEU PROCESSO TRABALHISTAQ ESTA PARADO NOSTF DESDE 2009 SEM SOLUÇÃO.. 
CONSULTAS  Andamento Processual  2ª Instância 
Acompanhamento Processual em 2ª Instância
PODER JUDICIÁRIO FEDERAL
Justiça do Trabalho - 2ª Região
PROCESSO     : 01591200446202002    RECURSO ORDINÁRIO                       
PROC. ORIGEM : 1591/2004      02ª VT de S. B. do Campo                      
RECORRENTE VOLKSWAGEN DO BRASIL LTDA                                        
Advogado(a)   LUIZ CARLOS AMORIM ROBORTELLA                                
RECORRIDO LUIZ ANTONIO PRATALI                                              
Advogado(a)   DAWSON MORAES                                                
CLASSE       :  PROCESSO AUTUADO ANTES DE 01/10/2008                
LOCALIZAÇÃO  : JUIZO DE PRIMEIRO GRAU                                       
SITUAÇÃO     : JULGADO C/ RR DEN + AI ENVIADO TST  E AUTOS VT         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/254963/stf-supremo-tribunal-federal/processo-judicial-receita-federal/,Processo judicial - Receita Federal. ," 
        Processo 0004919.06.2006.4.01 38 00   Relatoria do desembargador Dr. Hércules Fajoses.
Ganhei em 1a instancia e não houve resolução. Estou precisando da quantia que foi depositada em juízo.
Cansei de cobrar do advogado contratado em Brasilia. Aguardo resolução urgente!         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/235876/stf-supremo-tribunal-federal/falta-de-informacoes-sobre-o-fies/,Falta de Informações sobre o FIES ," 
        No dia 27/05/2015, saíram reportagens informando que o relator Luís Roberto Barroso determinou que o Ministério da Educação (MEC) deveria avaliar as inscrições de quem tentou fazer o cadastro e encontrou problemas no site do FIES. (http://g1.globo.com/educacao/noticia/2015/05/mec-tera-que-analisar-pedido-de-fies-de-afetados-por-falha-em-site-diz-stf.html)
Tentei realizar as inscrições diversas vezes durante o período e não consegui.
Possuo provas de que tive problemas com o site, porém não consigo provar em lugar algum. Não há instruções no site do Supremo Tribunal Federal, há apenas a liminar com a informação.
Eu estudo Engenharia Civil na PUC-Rio, estou no 4º ano da faculdade, meu pai foi demitido e, assim, não temos mais condições de pagar as mensalidades da instituição. Estou tentando todas as oportunidades que aparecem e o FIES é a principal, e atualmente única, solução para que eu consiga continuar com os meus estudos.
Quando tentava me cadastrar, na última etapa de escolha da instituição, aparecia que não haviam mais bolsas para o curso na minha universidade. Tenho uma foto desta tela.
Porém, possuo e-mails trocados com a reitoria da faculdade, informando que haviam bolsas ainda e que era erro do site.
Preciso muito desta chance de ser analisada. Não posso parar os meus estudos.
Espero que vocês possam me apoiar.
Agradeço desde já!         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/277725/stf-supremo-tribunal-federal/falta-de-hombridade/,Falta de hombridade. ," 
        Boa noite.
Ilustríssimos Senhores (as) Ministros (as)
STF - Supremo Tribunal Federal
Diante dos fatos tão sabidos por todos da corrupção endêmica no Brasil, e os senhores (as) que se dizem guardiões da Constituição Federal, eu e toda a nação brasileira queremos saber que tipo de guarda os senhores (as) estão fazendo?
Todos os atos praticados por essa corja de bandidos travestidos de deputados, senadores, ex-presidente, aliados de toda sorte tem roubado o nosso país, deixando a população brasileira estupefata sem condição de pedir socorro, esperando uma atitude plausível por parte dos senhores e nada acontece, muito pelo contrário, o que assistimos é um circo de horrores, mentiras e deboches para com todos os trabalhadores brasileiros. 
Confiar em quem? – Quando o órgão máximo da nação se encontra em acobertamento das falcatruas desses envolvidos desde o mensalão a Lava jato.
O Brasil está agonizando, desemprego galopante pelo fechamento de dezenas de empresas de porte médio a grande, em todo o país só postos de trabalho sendo fechados, e não temos visto nenhuma ação positiva em favor do Brasil por parte dos senhores.
O Brasil já quebrou faz tempo, desde que caiu nas mãos dos partidos vinculados ao Foro de São Paulo, mais especificamente PT, PSDB/PMDB, tecnicamente segundo dados do IBGE, Empiricus o Brasil já faliu, o que os senhores querem mais para apurar, julgar e punir os causadores dessa desgraça e vergonha em nossa nação? – Todos sabemos quem são os principais atores dessa vergonha global, ele tem nome e sobrenome e é citado para depor pelo MP, os senhores não podem negar isso, não podem querer iludir a população brasileira com possibilidades ridículas de “brechas na lei”, aliás, essa relutância do Lula em não ir depor só comprova o óbvio, é  gritante o desrespeito a população brasileira na blindagem que fizeram a ele, e os senhores Ministros e Ministras tem o dever de ofício, e a obrigação moral de pedir a prisão desse homem que tanto mal tem feito a nação brasileira, juntamente a cassação do mandato de Dilma, e todos os aliados a essa grande farsa que foi a eleição que “elegeu” a Presidente, saiba que não me sinto representada por nenhum corrupto.
Aguardando postura ética, moral e responsabilidade dos senhores (as) guardiões da Constituição Federal, que cumpram com o seu papel para o bem da Nação brasileira e de toda a população que cansada das mentiras dos diversos políticos, não bastasse agora não poder mais ter a confiança nos órgãos públicos e judiciário.
Estamos acompanhando toda a movimentação política e a população trabalhadora que representa o nosso país não tem mais tolerância diante das mentiras e cinismos dos governantes, queremos que o STF cumpra o seu dever e não se alie ao socialismo/comunopetismo.         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/279046/stf-supremo-tribunal-federal/falta-de-hombridade/,Falta de hombridade. ," 
        Ilustríssimos Senhores (as) Ministros (as)
STF - Supremo Tribunal Federal
Diante dos fatos tão sabidos por todos da corrupção endêmica no Brasil, e os senhores (as) que se dizem guardiões da Constituição Federal, eu e toda a nação brasileira queremos saber que tipo de guarda os senhores (as) estão fazendo?
Todos os atos praticados por essa corja de bandidos travestidos de deputados, senadores, ex-presidente, aliados de toda sorte tem roubado o nosso país, deixando a população brasileira estupefata sem condição de pedir socorro, esperando uma atitude plausível por parte dos senhores e nada acontece, muito pelo contrário, o que assistimos é um circo de horrores, mentiras e deboches para com todos os trabalhadores brasileiros. 
Confiar em quem? – Quando o órgão máximo da nação se encontra em acobertamento das falcatruas desses envolvidos desde o mensalão a Lava jato.
O Brasil está agonizando, desemprego galopante pelo fechamento de dezenas de empresas de porte médio a grande, em todo o país só postos de trabalho sendo fechados, e não temos visto nenhuma ação positiva em favor do Brasil por parte dos senhores.
O Brasil já quebrou faz tempo, desde que caiu nas mãos dos partidos vinculados ao Foro de São Paulo, mais especificamente PT, PSDB/PMDB, tecnicamente segundo dados do IBGE, Empiricus o Brasil já faliu, o que os senhores querem mais para apurar, julgar e punir os causadores dessa desgraça e vergonha em nossa nação? – Todos sabemos quem são os principais atores dessa vergonha global, ele tem nome e sobrenome e é citado para depor pelo MP, os senhores não podem negar isso, não podem querer iludir a população brasileira com possibilidades ridículas de “brechas na lei”, aliás, essa relutância do Lula em não ir depor só comprova o óbvio, é gritante o desrespeito a população brasileira na blindagem que fizeram a ele, e os senhores Ministros e Ministras tem o dever de ofício, e a obrigação moral de pedir a prisão desse homem que tanto mal tem feito a nação brasileira, juntamente a cassação do mandato de Dilma, e todos os aliados a essa grande farsa que foi a eleição que “elegeu” a Presidente, saiba que não me sinto representada por nenhum corrupto.
Aguardando postura ética, moral e responsabilidade dos senhores (as) guardiões da Constituição Federal, que cumpram com o seu papel para o bem da Nação brasileira e de toda a população que cansada das mentiras dos diversos políticos, não bastasse agora não poder mais ter a confiança nos órgãos públicos e judiciário.
Estamos acompanhando toda a movimentação política e a população trabalhadora que representa o nosso país não tem mais tolerância diante das mentiras e cinismos dos governantes, queremos que o STF cumpra o seu dever e não se alie ao socialismo/comunopetismo.         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/280260/stf-supremo-tribunal-federal/idoso/,IDOSO ," 
        Por mais incrível que pareça, a ANATEL e o STF, se posicionam a favor das operadoras de telefonia fixa e móvel, no que tange a FIDELIZAÇÃO mínima de 12 meses.
Minha mãe, idosa e aposentada, tentando uma linha de baixa renda foi induzida pelos atendentes a utilizar uma linha normal, com preços módicos e uns poucos minutos mensais. Agora, ante a crise econômica e não vendo mais utilidade para uma linha fixa, tentou pedir o desligamento, negado pela operadora, no caso a OI. 
Eu mesmo liguei para a operadora e pedi a gravação do dia em que venderam o plano para a IDOSA E APOSENTADA, mas a lei permite que em seis meses a operadora não tenha mais as gravações.
Existe uma fidelidade de 12 meses, que NÃO FOI DITA para a IDOSA APOSENTADA, que perdura até JULHO deste ano, mas as gravações não existem.
Infelizmente com o apoio dos serviços públicos, que deveriam proteger os cidadãos, ficamos a mercê das operadoras de telefonia, que pintam e bordam.
Cianus Colossi
Eldorado do Sul - RS         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/268736/stf-supremo-tribunal-federal/falta-de-vergonha-e-pudor/,Falta de vergonha e pudor ," 
        É vergonhoso assistir um ministro do Supremo Tribunal Federal, tomar partido de uma organização criminosa chefiada pelo ex-presidente Lula, e Dilma que indicaram a grande maioria dos Ministros da Corte, e que estão escancaradamente a serviço do governo e do PT. Vale ressaltar que o ministro Dias Toffoli, foi o único que não se deixou levar pelo favorecimento a maior quadrilha organizada que já surgiu no mundo. Nem Saddam Hussein, ousou roubar tanto.É revoltante assistir um ministro como Roberto Barroso, proteger essa quadrilha com argumentos ""chulos"" e acintosos,  a favor da presidente Dilma e do PT. Assim também como como o presidente Lewandowski, um pau mandado de Lula . Será que eles se esquecem que tem família, se é que têm? Gente desse tipo nem consegue constituir família. Que seus filhos e netos, serão marcados para sempre pela sociedade? E que eles serão considerados traidores da Pátria no futuro, verdadeiros bandidos. O Brasil não merece essa praga  de políticos e juízes corruptos. Deus Salve o Brasil, da Câmara dos Deputados, do Senado Federal e principalmente do Supremo Tribunal Federal, onde está o maior perigo desta Nação, ministros selecionados a dedo, para serem manipulados pelo PT e pela corrupção.         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/256205/stf-supremo-tribunal-federal/cidadao-sendo-instado-a-praticar-pressao-popular/,Cidadão sendo instado a praticar pressão popular ," 
        Prezados Senhores,
Recentemente, a Ministra Cármen Lúcia disse que as pessoas precisam pensar como os canalhas, num contexto de que o cidadão precisa reclamar mais. Pode ler o contexto no site http://www.nordestenoticia.com.br/leia-tambem22/ministra-carmen-lucia-diz-que-brasileiros-precisam-fazer-mais-do-que-reclamar-para-mudar-o-pais/
O Vereador Gilberto Natallini diz que o cidadão precisa praticar pressão popular.
A imprensa diz que o político tem medo de quando o povo se revolta.
Volta e meia tem alguém instigando as pessoas à desordem popular.
Porém, quando o povo faz isto, a polícia vem e desce o cacete.
Eu sempre pensei que a justiça e polícia existissem para que não precisássemos nos estapear pelas ruas.
Eu tenho reclamado no Ministério Público Federal a respeito de várias coisas, entre elas, um funcionário de banco que me ligou oferecendo um empréstimo da Dilma, vejam só, e isto antes das eleições de 2014. A funcionária insistia muito  que era um empréstimo da Dilma. Acho o cúmulo da safadeza uma presidente mandar o Banco agir desta maneira.
O Povo saiu em peso às ruas, mas foi sabotado por gente inescrupulosa sabe-se lá, a mando de quem, e provocaram baderna.
Eu quero saber o seguinte, se eu for seguir o que a Ministra Cármen Lúcia e Gilberto Natallini e outros, dizem, terei de virar um terrorista.
A lei não basta? Pelo pouco que sabemos que o Deputado Eduardo Cunha andou aprontando, já era pare ele ter sido removido algemado do Congresso. Pelo pouco que sabemos do que o Congresso inteiro andou aprontando, era para todos terem perdido ao menos os diplomas eleitorais.
O Brasil está afundando. Os políticos não tem hombridade suficiente para agir pela nação.
Eu não entendo este pedido de pressão popular. O povo votou conforme via na propaganda política, não entregaram o produto conforme especificado, para piorar, roubaram os cofres públicos.
Eu quero a execução da lei, não vou sair pelas ruas gritando feito um louco, porque não sou dado a isto. Por enquanto...
Sem mais
Heitor A V Bonfim         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/241099/stf-supremo-tribunal-federal/justica-brasileira/,Justiça brasileira ," 
        Eu não entendo a justiça brasileira porque QUEM ROUBA MILHÕES pega prisão domiciliar e quem rouba um pote de margarina pega cadeia em regime fechado. A lei não deveria ser igual para todos? Um rico mata, reu confesso e fica solto. Já o pobre vai para a prisão. Gostaria que aalguem me ESCLARECESSE. Aliás, não só a mim, mas a todos os brasileiros que não entendem a nossa justiça.         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/283488/stf-supremo-tribunal-federal/incitacao/,Incitação ," 
        É como muita tristeza que vejo a excelentíssima presidente da república, esbravejar publicamente que está sofrendo um Golpe! 
Estamos presenciando um acontecimento histórico na democracia brasileira. Onde, quadrilhas infiltradas nas esferas políticas são desmanteladas e parte do dinheiro desviado dos cofres públicos são recuperados.
Ela tem todo direito de se defender, porém, jamais incitar a população. Ao contrário do que faz, deveria defender o trabalho e cumprimento das leis, independente de amizade ou grau parentesco. 
Deveria seguir os conselhos do porta voz da ONU:
""Pedimos ao governo, bem como aos políticos dos outros partidos, que cooperem completamente com as autoridades judiciais nas suas investigações (...) e que evitem ações que poderiam ser construídas como forma de obstruir a justiça"", disse porta-voz.
""Estamos preocupados que um círculo vicioso possa estar se desenvolvendo o que arrisca desacreditar tanto o Executivo quanto o Judiciário, causando assim sérios danos de longo prazo ao Estado e às conquistas democráticas feitas nos últimos 20 anos durante os quais o Brasil foi governado sob uma Constituição que dá fortes garantias aos direitos humanos"", disse Rupert Colville.         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/356177/stf-supremo-tribunal-federal/deus-nao-esta-com-voces/,DEUS NAO ESTA COM VOÇES ," 
        PORQUE CAUSA DOS Elmos SR,EU HOJE NAO POSSO DAR UMA CASA PARA MINHA ESPOSA,NEM MESMO UMA MELHOR QUALIDADE DE VIDA PARA MEUS FILHOS,SENDO ASSIM EU VOS AMALDIÇOO,A VOÇES SEU FILHOS,SEUS NETOS,ATE A QUARTA GERAÇÃO DOS SEUS,SEJAM MALDITOS,A TERRA EM QUE VOSSOS PÉS PISAREM SEJAM DESERTO SEM VIDA,POS DEUS NAO ESTA COM VOÇES,POS SEUS PÉS CORREM PARA FAZER O MAL..         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/341824/stf-supremo-tribunal-federal/processo-9211952-24-2009-8-26-000/,PROCESSO 9211952-24.2009.8.26.000 ," 
        Boa tarde,
Excelentíssima Senhora Carmem Lucia, Presidente do STF, eu tenho como milhares de pessoas necessitando e querendo sua prova de Habilidade, colocando em ordem os Serviços do STF.
Os processos são engavetados por muitos anos pelo STF sobre os planos econômicos de poupança.
Os ministros continuam protegendo os Banqueiros.
Com isso gostaria que pudessem verificar o processo abaixo que provavelmente não irei receber antes de morrer.
Processo 9211952-24.2009.8.26000
Este processo como vários estão aguardando, simplesmente porque se forem julgados os bancos não poderão fazer o pagamento.
Gostaria de receber isso em vida.
Antonio Celso Marques
CPF 038008818-53         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/256837/stf-supremo-tribunal-federal/morosidade/,Morosidade. ," 
        A demora da justiça brasileira no julgamento das ações é um fato comprovado
Apesar de custar bilhões ao País por ano, a Justiça é lenta e pouco eficiente no Brasil e não consegue julgar no mesmo ano nem a metade dos casos novos. Apesar disso, o Poder Judiciário tem um calo, observo ainda que não existe uma cronologia nos julgamentos, tem processos por exemplo “RE 597124, que e o de meu interesse” que já está a mais de 6 anos e ainda não a nem previsão de julgamento, as vezes me pergunto o porquê desta morosidade, não existe nenhuma justificativa,  só de observar e muito mais processos e temas entrando como repercussão geral, do que efetivamente sendo julgados e finalizados, as contas não batem, mas se olharmos temos processos de interesse de outros que nem chega a ficar um ano para ser julgado. As vezes assistindo a TV Justiça observo ainda que o serviço está muito mais preocupado em fazer uma imagem do que efetivamente executar um mutirão um desafogar as pilhas e pilhas de processos existentes, eu me envergonho toda a vez que vejo ou assisto. 
Enfim por isso eu defendo a cronologia de julgamento, uma ordem, para enfim termos um pequeno senso de atividade e justiça no serviço público.         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/228396/stf-supremo-tribunal-federal/desrespeito-com-o-cidadao-doente-e-que-paga-seus-impostos-em/,Desrespeito com o cidadão doente e que paga seus impostos em dia. ," 
        Boa Tarde. Sou portador de Transtorno Bipolar e tenho laudos de Psiquiatras, Neurologistas e Neuropsiquiatras. Acontece que a Juiza do caso em que coloquei o INSS na Justiça por orientação de um atendente do próprio INSS da cidade de Rio Grande-RS havia negado o pedido de antecipação de tutela por causa da primeira perícia, na segunda perícia, feita por psiquiatra ela deu ganho de causa para mim e o INSS recorreu para a TURMA RECURSAL que cancelou a sentença da juíza e pediu nova perícia com outro psiquiatra, foi realizada a mesma e constatado novamente TRANSTORNO BIPOLAR E SÍNDROME DO STRESS PÓS TRAUMÁTICO. Acontece que agora ela novamente me negou a antecipação de Tutela mesmo com o laudo favorável a mim, estou sem receber desde o mês de novembro de 2014 e tbm sem tomar a medicação para esse meu problema porque não tenho dinheiro para comprá-la. 
O nome da Juíza é Andréia Castro Dias. 
Meu nome é Marcelo Gonzales Nogueira e meu CPF é: 80394345053 caso queiram acompanhar o meu processo e pelo amor de DEUS me ajudar. Não aguento mais ter que viver de favor e me ""HUMILHANDO"" para as pessoas.         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/251361/stf-supremo-tribunal-federal/falta-email-contato/,Falta email contato ," 
        O STF não disponibiliza, de forma facilitada, o contato dos ministros. A exemplo cito site da câmara, onde é muito fácil enviar email aos deputados. Acredito que por uma questão de transparência assim deveria ser com os ministros.
Grato         "
http://www.stf.jus.br,https://cidadao.reclameaqui.com.br/237832/stf-supremo-tribunal-federal/tenho-63-anos-minha-carreira-profissinal-foi-encerrada-hoje/,"Tenho 63 anos , minha carreira  profissinal foi encerrada, hoje amargo desolamento financeiro "," 
        Há quase 10 anos sofremos um ""calote"" da Empresa Cobra Tecnologia"" que nos mandou para Amazonia para um trabalho que seria um dos grandes trabalhos desta região esquecida: o empoderamento digital  e artisco dos jovens da região, no momento eramos uma das unicas empresas que fazia este trabalho reconhecido pelo Instituto Ayrton Senna, onde nosso diretor foi inclusive interlocutor pela qualidade de seus trabalhos . Já haviamos  criado um projeto de sucesso para  o Instituto ASA  e por ele fomos chamados a criar então novo projeto numa região esquecida chamada Gurupá, no Norte do Pará. Fomos com garra e disposiçao pois sabeiamos se tratar de um povo maravilhoso , com ideais historicos e donos de uma Natureza  magnifica. Vimos que o projeto era bem maior do que o descrito em brieffing por Frei Beto, então acessor da presidencia da Republica (2004/2005) para nossa surpresa depois da criação do projeto  com contrato operante e legal  a Cobra suspendeu nosso pagamento , sem aviso previo , quebrando o contrato e nos deixando  numa situação financeira absurda. Nunca fomos ricos, nosso trabalho era feito  por interesse e dedicação ao nosso sonho de ver ao menos os jovens de todo Brasil em situação de evolução e sensibilizados com seus pares, gerando assim uma geração saudavel, consciente e solidária realmente, não só  uma falacia demagogica.
Qual não foi a nossa surpresa qdo sem pagamento e cheios de dividas que só fazem aumentar até hoje (os gastos em contratos seriam coberto a partir de ressarcimento contra apresentação de notas fiscais) Faziamos gastos pequenos e basico, pois esta população  convivia com a carencia há dezenas de anos. Não havia superfluos e quisemos manter isso.
 Mesmo assim suspenderam nossos pagamentos nos obrigando a arcar com as depesas e quase nos fazendo ficar  presos a Gurupá sem poder voltar a nossas casas em SP e RIO.
Para completar durante 1 ano nosso projeto , com o nome do criador ficou sendo divulgado como existente pela Cobra Tecnologia fazendo parte dos Balanços da empresa. Quando já não estavamos mais lá por falta do pagamento combinado. Voltando a  São Paulo momntamos o  projeto numa comunidade proxima a nossa casa que também tinha caracteristica de carencia e mantivemos este projeto por 5 anos sem receber um centavo por ele, que era o que queriamos provar ser possivel, só com ajuda de pequenos empresarios locais . Entramos na justiça então contra a cobra para receber o que nos era devido e o nosso nome utilizado na Internet indevidamente.Nossa empresa ganhou em primeira Instancia, começaram recursos e mais recurso e hoje, diabeticos , doentes por todo este stress falidos 10 anos depois  ainda não recebemos por nosso esforço, vivemos proticamente sem recursos, individados quando poderiamos ter sido uteis como cientistas sociais a nossa população.E o pior o prrimeiro juisz ao dar ganho de causa proibiu a cascata de recursos sob pena da empresa ser penalizada, prevendo a situação. Qual nada hoje vivemos fora da sociedade sem poder trabalhar e sem reconhecimento. Cavol-se para nós uma marginalidade injusta . Precisamos deste dinheiro agora para não morrermos a mingua total pois o criador do projeto é cardiaco e não tem assistencia  medica adequada e eu estou com suspeita de cancer e não tenho como me tratar.A quem responsabilizar?O processo esta na STJ há quase 3 anos.Quem ganha com isso mesmo estando errada?Mesmo  quando temos prioridade nada é feito até quando e o que podemos contra uma justiça que me  parece no minimo desatenta? processo  9177067-18.2008.8.26.0000 (992.08.030463-9)         "
